# Prefix | Origin | NumMonitors | list(;):ObservedPrepends | resultingPolicy
5.28.34.0/24|137811|24|0|0
5.28.35.0/24|137811|24|0|0
5.28.39.0/24|137811|24|0|0
5.28.40.0/21|47215|22|0|0
5.28.43.0/24|47215|20|0|0
5.28.44.0/24|47215|20|0|0
5.28.48.0/21|42010|28|0|0
5.28.50.0/24|42010|20|0|0
5.28.56.0/21|35425|21|0|0
5.28.64.0/18|20880|22|0|0
5.28.64.0/19|20880|3|0|0
5.28.96.0/19|20880|3|0|0
5.28.128.0/18|12849|20|0|0
5.28.128.0/20|{12849}|20|0|0
5.28.128.0/21|12849|20|0|0
5.28.128.0/22|12849|20|1|1
5.28.132.0/22|12849|20|1|1
5.28.136.0/21|12849|20|0|0
5.28.136.0/22|12849|20|1|1
5.28.140.0/22|12849|20|1|1
5.28.144.0/20|12849|20|0|0
5.28.144.0/22|{12849}|20|0|0
5.28.144.0/23|12849|1|0|0
5.28.146.0/23|12849|1|0|0
5.28.154.0/23|12849|1|0|0
5.28.156.0/22|12849|20|0|0
5.28.156.0/23|12849|1|0|0
5.28.158.0/23|12849|1|0|0
5.28.160.0/20|12849|20|0|0
5.28.160.0/21|12849|20|0|0
5.28.168.0/21|12849|20|0|0
5.28.176.0/20|12849|20|0|0
5.28.176.0/21|12849|20|0|0
5.28.184.0/21|12849|20|0|0
5.29.0.0/16|12849|20|0|0
5.29.0.0/18|12849|21|0;1|2
5.29.0.0/20|12849|20|0|0
5.29.0.0/23|12849|1|0|0
5.29.16.0/20|12849|20|0|0
5.29.32.0/20|12849|20|0|0
5.29.48.0/20|12849|20|0|0
5.29.64.0/18|12849|20|0|0
5.29.64.0/20|12849|20|0|0
5.29.80.0/20|12849|20|0|0
5.29.96.0/20|12849|20|0|0
5.29.112.0/20|12849|20|0|0
5.29.128.0/18|12849|20|0|0
5.29.128.0/20|12849|20|0|0
5.29.144.0/20|12849|20|0|0
5.29.160.0/20|12849|20|0|0
5.29.164.0/24|12849|20|0|0
5.29.176.0/20|12849|20|0|0
5.29.192.0/18|12849|20|0|0
5.29.192.0/20|12849|20|0|0
5.29.208.0/20|12849|20|0|0
5.29.224.0/20|12849|20|0|0
5.29.240.0/20|12849|20|0|0
5.30.0.0/15|15802|27|0|0
5.30.0.0/19|15802|27|0|0
5.30.8.0/22|15802|27|0|0
5.30.32.0/19|15802|27|0|0
5.30.64.0/19|15802|27|0|0
5.30.96.0/19|15802|27|0|0
5.30.128.0/19|15802|27|0|0
5.30.160.0/19|15802|27|0|0
5.30.192.0/19|15802|27|0|0
5.30.224.0/19|15802|27|0|0
5.31.0.0/19|15802|27|0|0
5.31.32.0/19|15802|27|0|0
5.31.64.0/19|15802|27|0|0
5.31.96.0/19|15802|27|0|0
5.31.128.0/19|15802|27|0|0
5.31.160.0/19|15802|27|0|0
5.31.192.0/19|15802|27|0|0
5.31.224.0/19|15802|27|0|0
5.32.0.0/17|15802|27|0|0
5.32.0.0/19|15802|27|0|0
5.32.32.0/19|15802|26|0|0
5.32.64.0/19|15802|27|0|0
5.32.96.0/19|15802|27|0|0
5.32.128.0/24|60168|23|0|0
5.32.129.0/24|60168|23|0|0
5.32.130.0/24|60168|23|0|0
5.32.131.0/24|60168|23|0|0
5.32.132.0/23|57705|22|0|0
5.32.134.0/24|57705|22|0|0
5.32.135.0/24|57705|22|0|0
5.32.136.0/21|44549|21|0|0
5.32.144.0/22|43714|25|0|0
5.32.152.0/21|15533|22|0|0
5.32.160.0/21|198870|20|0|0
5.32.168.0/21|15836|23|0;1|2
5.32.176.0/23|34547|23|0|0
5.32.178.0/23|16333|22|0|0
5.32.180.0/24|16333|22|0|0
5.32.181.0/24|34547|21|0|0
5.32.182.0/24|16333|22|0|0
5.32.184.0/24|198904|21|0|0
5.32.185.0/24|198904|21|0|0
5.33.0.0/16|9158|22|0|0
5.34.0.0/17|21299|27|0|0
5.34.0.0/22|21299|21|0|0
5.34.0.0/24|21299|21|0|0
5.34.1.0/24|21299|21|0|0
5.34.2.0/24|21299|21|0|0
5.34.3.0/24|21299|21|0|0
5.34.4.0/23|21299|27|0|0
5.34.6.0/24|21299|25|0|0
5.34.7.0/24|21299|21|0|0
5.34.8.0/24|21299|21|0|0
5.34.9.0/24|21299|27|0|0
5.34.10.0/24|21299|27|0|0
5.34.11.0/24|21299|21|0|0
5.34.12.0/24|21299|23|0|0
5.34.13.0/24|21299|21|0|0
5.34.14.0/23|21299|21|0|0
5.34.32.0/24|21299|21|0|0
5.34.33.0/24|21299|21|0|0
5.34.34.0/23|21299|21|0|0
5.34.34.0/24|21299|21|0|0
5.34.35.0/24|21299|21|0|0
5.34.36.0/23|21299|27|0|0
5.34.38.0/23|21299|21|0|0
5.34.40.0/24|21299|21|0|0
5.34.41.0/24|21299|21|0|0
5.34.42.0/23|21299|21|0|0
5.34.42.0/24|21299|21|0|0
5.34.43.0/24|21299|21|0|0
5.34.44.0/23|21299|21|0|0
5.34.46.0/23|21299|21|0|0
5.34.48.0/24|21299|27|0|0
5.34.49.0/24|21299|27|0|0
5.34.50.0/24|21299|21|0|0
5.34.51.0/24|21299|21|0|0
5.34.52.0/23|21299|21|0|0
5.34.52.0/24|21299|21|0|0
5.34.53.0/24|21299|21|0|0
5.34.54.0/23|21299|27|0|0
5.34.56.0/24|21299|21|0|0
5.34.57.0/24|21299|21|0|0
5.34.58.0/24|21299|21|0|0
5.34.59.0/24|21299|21|0|0
5.34.60.0/23|21299|21|0|0
5.34.60.0/24|21299|21|0|0
5.34.61.0/24|21299|21|0|0
5.34.62.0/24|21299|21|0|0
5.34.63.0/24|21299|21|0|0
5.34.64.0/23|21299|21|0|0
5.34.66.0/23|21299|23|0|0
5.34.68.0/22|21299|21|0|0
5.34.68.0/24|21299|21|0|0
5.34.69.0/24|21299|21|0|0
5.34.70.0/24|21299|21|0|0
5.34.71.0/24|21299|21|0|0
5.34.72.0/23|21299|27|0|0
5.34.73.0/24|21299|27|0|0
5.34.74.0/23|21299|21|0|0
5.34.76.0/23|21299|21|0|0
5.34.78.0/24|21299|27|0|0
5.34.79.0/24|21299|27|0|0
5.34.80.0/20|21299|27|0|0
5.34.80.0/24|21299|27|0|0
5.34.81.0/24|21299|27|0|0
5.34.82.0/24|21299|27|0|0
5.34.83.0/24|21299|27|0|0
5.34.84.0/24|21299|27|0|0
5.34.85.0/24|21299|27|0|0
5.34.86.0/24|21299|27|0|0
5.34.87.0/24|21299|27|0|0
5.34.88.0/24|21299|27|0|0
5.34.89.0/24|21299|27|0|0
5.34.90.0/24|21299|27|0|0
5.34.91.0/24|21299|27|0|0
5.34.92.0/24|21299|27|0|0
5.34.93.0/24|21299|27|0|0
5.34.94.0/24|21299|27|0|0
5.34.95.0/24|21299|21|0|0
5.34.96.0/24|21299|27|0|0
5.34.97.0/24|21299|21|0|0
5.34.98.0/23|21299|21|0|0
5.34.100.0/23|21299|23|0|0
5.34.102.0/24|21299|21|0|0
5.34.103.0/24|21299|21|0|0
5.34.104.0/23|21299|27|0|0
5.34.105.0/24|21299|27|0|0
5.34.106.0/23|21299|27|0|0
5.34.108.0/23|21299|27|0|0
5.34.110.0/23|21299|21|0|0
5.34.110.0/24|21299|21|0|0
5.34.111.0/24|21299|21|0|0
5.34.112.0/23|21299|21|0|0
5.34.114.0/23|21299|21|0|0
5.34.116.0/23|21299|21|0|0
5.34.118.0/23|21299|21|0|0
5.34.120.0/22|21299|21|0|0
5.34.120.0/24|21299|21|0|0
5.34.121.0/24|21299|21|0|0
5.34.122.0/24|21299|21|0|0
5.34.123.0/24|21299|21|0|0
5.34.124.0/23|21299|21|0|0
5.34.124.0/24|21299|21|0|0
5.34.125.0/24|21299|21|0|0
5.34.126.0/24|21299|21|0|0
5.34.127.0/24|21299|21|0|0
5.34.128.0/19|199435|20|0|0
5.34.160.0/21|51440|21|0|0
5.34.160.0/24|51440|21|0|0
5.34.161.0/24|51440|22|0|0
5.34.162.0/24|51440|22|0|0
5.34.163.0/24|51440|21|0|0
5.34.164.0/24|51440|21|0|0
5.34.165.0/24|51440|22|0|0
5.34.166.0/24|51440|21|0|0
5.34.167.0/24|51440|22|0|0
5.34.168.0/21|8513|22|0|0
5.34.176.0/21|15626|23|0|0
5.34.180.0/23|21100|22|0|0
5.34.184.0/24|198800|22|0|0
5.34.185.0/24|198800|22|0|0
5.34.186.0/24|198800|22|0|0
5.34.187.0/24|198800|22|0|0
5.34.188.0/24|198800|22|0|0
5.34.189.0/24|198800|22|0|0
5.34.190.0/24|198800|22|0|0
5.34.191.0/24|198800|22|0|0
5.34.192.0/19|58142|23|0|0
5.34.224.0/21|25054|20|0|0
5.34.232.0/21|58141|21|0|0
5.34.240.0/24|57858|21|0|0
5.34.241.0/24|57858|21|0|0
5.34.242.0/24|57858|21|0|0
5.34.243.0/24|57858|21|0|0
5.34.244.0/24|57858|21|0|0
5.34.245.0/24|57858|21|0|0
5.34.246.0/24|57858|21|0|0
5.34.247.0/24|57858|21|0|0
5.34.248.0/21|198288|22|0|0
5.35.0.0/17|31514|23|0|0
5.35.0.0/18|31514|5|0|0
5.35.64.0/18|31514|5|0|0
5.35.128.0/19|43530|23|0|0
5.35.160.0/21|8681|22|0|0
5.35.168.0/24|58143|20|0|0
5.35.169.0/24|58143|20|0|0
5.35.170.0/24|58143|20|0|0
5.35.171.0/24|58143|20|0|0
5.35.172.0/24|58143|20|0|0
5.35.173.0/24|58143|20|0|0
5.35.174.0/24|58143|19|0|0
5.35.175.0/24|58143|20|0|0
5.35.176.0/21|49820|22|0;1|2
5.35.184.0/21|42303|20|0|0
5.35.192.0/21|209706|20|0|0
5.35.192.0/22|209706|22|0|0
5.35.196.0/22|209706|22|0|0
5.35.200.0/21|31577|22|0;1|2
5.35.208.0/21|5588|23|0|0
5.35.216.0/24|42493|21|0|0
5.35.217.0/24|42493|21|0|0
5.35.218.0/23|42493|21|0|0
5.35.220.0/24|42493|21|0|0
5.35.221.0/24|42493|21|0|0
5.35.222.0/24|42493|21|0|0
5.35.223.0/24|42493|20|0|0
5.35.224.0/19|20773|23|0|0
5.35.224.0/24|8972|21|0|0
5.35.227.0/24|8972|21|0|0
5.35.228.0/24|8972|21|0|0
5.35.230.0/24|8972|21|0|0
5.35.231.0/24|8972|14|0|0
5.35.240.0/20|8972|21|0|0
5.36.0.0/17|28885|32|0|0
5.36.128.0/17|28885|32|0|0
5.37.0.0/18|28885|31|0|0
5.37.64.0/21|28885|32|0|0
5.37.128.0/18|28885|32|0|0
5.37.192.0/18|28885|32|0|0
5.38.0.0/17|5384|21|0|0
5.38.0.0/18|5384|23|0|0
5.38.64.0/18|5384|23|0|0
5.38.128.0/17|5483|20|0|0
5.39.0.0/17|16276|24|0|0
5.39.128.0/19|34748|29|0|0
5.39.160.0/21|58157|22|0|0
5.39.168.0/21|31673|22|0|0
5.39.176.0/21|{198753}|20|0|0
5.39.176.0/22|198753|20|0|0
5.39.184.0/21|58291|28|0|0
5.39.192.0/21|29512|27|0;2|2
5.39.200.0/22|47232|22|0;1;4|3
5.39.204.0/22|56561|21|0|0
5.39.204.0/23|56561|21|0|0
5.39.204.0/24|56561|21|0|0
5.39.205.0/24|56561|20|0|0
5.39.206.0/23|56561|21|0|0
5.39.207.0/24|56561|20|0|0
5.39.208.0/22|198871|20|0|0
5.39.208.0/24|198871|20|0|0
5.39.209.0/24|198871|20|0|0
5.39.210.0/24|198871|20|0|0
5.39.211.0/24|198871|20|0|0
5.39.212.0/22|198871|20|0|0
5.39.212.0/23|198871|20|0|0
5.39.214.0/23|198871|20|0|0
5.39.216.0/24|57043|22|0|0
5.39.217.0/24|57043|22|0|0
5.39.218.0/24|57043|22|0|0
5.39.219.0/24|57043|22|0|0
5.39.220.0/24|57043|22|0|0
5.39.221.0/24|57043|22|0|0
5.39.222.0/24|57043|22|0|0
5.39.223.0/24|57043|22|0|0
5.39.224.0/21|198792|23|0|0
5.39.232.0/21|51985|21|3;4|2
5.39.232.0/22|51985|21|3;4|2
5.39.233.0/24|60641|21|0|0
5.39.234.0/24|60641|21|0|0
5.39.236.0/22|51985|21|3;4|2
5.39.236.0/24|60641|21|0|0
5.39.240.0/21|48173|22|0;1|2
5.39.248.0/24|30938|20|0|0
5.39.249.0/24|30938|20|0|0
5.39.250.0/24|30938|20|0|0
5.39.251.0/24|30938|20|0|0
5.39.252.0/24|30938|20|0|0
5.39.253.0/24|30938|20|0|0
5.39.254.0/24|30938|20|0|0
5.40.0.0/16|6739|20|0|0
5.40.18.0/24|206487|20|0|0
5.40.21.0/24|12357|20|0|0
5.40.32.0/23|43160|20|0|0
5.40.77.0/24|12357|20|0|0
5.40.85.0/24|206487|20|0|0
5.40.86.0/24|43160|20|0;7|2
5.40.101.0/24|12357|20|0|0
5.40.128.0/24|43160|20|0|0
5.40.136.0/24|206487|20|0|0
5.40.150.0/24|202676|20|0|0
5.40.151.0/24|204166|20|0|0
5.40.156.0/24|206487|20|0|0
5.40.191.0/24|43160|20|0;7|2
5.40.224.0/24|12357|20|0|0
5.40.228.0/24|62352|20|0|0
5.40.244.0/24|206487|20|0|0
5.40.250.0/24|12357|20|0|0
5.40.252.0/24|43160|20|0;7|2
5.41.0.0/16|39891|25|0|0
5.41.0.0/24|39891|25|0|0
5.41.1.0/24|39891|25|0|0
5.41.2.0/24|39891|25|0|0
5.41.3.0/24|39891|25|0|0
5.41.4.0/24|39891|25|0|0
5.41.5.0/24|39891|25|0|0
5.41.6.0/24|39891|25|0|0
5.41.7.0/24|39891|25|0|0
5.41.8.0/24|39891|25|0|0
5.41.9.0/24|39891|25|0|0
5.41.10.0/24|39891|25|0|0
5.41.11.0/24|39891|25|0|0
5.41.12.0/24|39891|25|0|0
5.41.13.0/24|39891|25|0|0
5.41.14.0/24|39891|25|0|0
5.41.15.0/24|39891|25|0|0
5.41.16.0/24|39891|25|0|0
5.41.17.0/24|39891|25|0|0
5.41.18.0/24|39891|25|0|0
5.41.19.0/24|39891|25|0|0
5.41.20.0/24|39891|25|0|0
5.41.21.0/24|39891|25|0|0
5.41.22.0/24|39891|25|0|0
5.41.23.0/24|39891|25|0|0
5.41.24.0/24|39891|25|0|0
5.41.25.0/24|39891|25|0|0
5.41.26.0/24|39891|25|0|0
5.41.27.0/24|39891|25|0|0
5.41.28.0/24|39891|25|0|0
5.41.29.0/24|39891|25|0|0
5.41.30.0/24|39891|25|0|0
5.41.31.0/24|39891|25|0|0
5.41.32.0/24|39891|25|0|0
5.41.33.0/24|39891|25|0|0
5.41.34.0/24|39891|25|0|0
5.41.35.0/24|39891|25|0|0
5.41.36.0/24|39891|25|0|0
5.41.37.0/24|39891|25|0|0
5.41.38.0/24|39891|25|0|0
5.41.39.0/24|39891|25|0|0
5.41.40.0/24|39891|25|0|0
5.41.41.0/24|39891|25|0|0
5.41.42.0/24|39891|25|0|0
5.41.43.0/24|39891|25|0|0
5.41.44.0/24|39891|25|0|0
5.41.45.0/24|39891|25|0|0
5.41.46.0/24|39891|25|0|0
5.41.47.0/24|39891|25|0|0
5.41.48.0/24|39891|25|0|0
5.41.49.0/24|39891|25|0|0
5.41.50.0/24|39891|25|0|0
5.41.51.0/24|39891|25|0|0
5.41.52.0/24|39891|25|0|0
5.41.53.0/24|39891|25|0|0
5.41.54.0/24|39891|25|0|0
5.41.55.0/24|39891|25|0|0
5.41.56.0/24|39891|25|0|0
5.41.57.0/24|39891|25|0|0
5.41.58.0/24|39891|25|0|0
5.41.59.0/24|39891|25|0|0
5.41.60.0/24|39891|25|0|0
5.41.61.0/24|39891|25|0|0
5.41.62.0/24|39891|25|0|0
5.41.63.0/24|39891|25|0|0
5.41.64.0/24|39891|25|0|0
5.41.65.0/24|39891|25|0|0
5.41.66.0/24|39891|25|0|0
5.41.67.0/24|39891|25|0|0
5.41.68.0/24|39891|25|0|0
5.41.69.0/24|39891|25|0|0
5.41.70.0/24|39891|25|0|0
5.41.71.0/24|39891|25|0|0
5.41.72.0/24|39891|25|0|0
5.41.73.0/24|39891|25|0|0
5.41.74.0/24|39891|25|0|0
5.41.75.0/24|39891|25|0|0
5.41.76.0/24|39891|25|0|0
5.41.77.0/24|39891|25|0|0
5.41.78.0/24|39891|25|0|0
5.41.79.0/24|39891|25|0|0
5.41.80.0/24|39891|25|0|0
5.41.81.0/24|39891|25|0|0
5.41.82.0/24|39891|25|0|0
5.41.83.0/24|39891|25|0|0
5.41.84.0/24|39891|25|0|0
5.41.85.0/24|39891|25|0|0
5.41.86.0/24|39891|25|0|0
5.41.87.0/24|39891|25|0|0
5.41.88.0/24|39891|25|0|0
5.41.89.0/24|39891|25|0|0
5.41.90.0/24|39891|25|0|0
5.41.91.0/24|39891|25|0|0
5.41.92.0/24|39891|25|0|0
5.41.93.0/24|39891|25|0|0
5.41.94.0/24|39891|25|0|0
5.41.95.0/24|39891|25|0|0
5.41.96.0/24|39891|25|0|0
5.41.97.0/24|39891|25|0|0
5.41.98.0/24|39891|25|0|0
5.41.99.0/24|39891|25|0|0
5.41.100.0/24|39891|25|0|0
5.41.101.0/24|39891|25|0|0
5.41.102.0/24|39891|25|0|0
5.41.103.0/24|39891|25|0|0
5.41.104.0/24|39891|25|0|0
5.41.105.0/24|39891|25|0|0
5.41.106.0/24|39891|25|0|0
5.41.107.0/24|39891|25|0|0
5.41.108.0/24|39891|25|0|0
5.41.109.0/24|39891|25|0|0
5.41.110.0/24|39891|25|0|0
5.41.111.0/24|39891|25|0|0
5.41.112.0/24|39891|25|0|0
5.41.113.0/24|39891|25|0|0
5.41.114.0/24|39891|25|0|0
5.41.115.0/24|39891|25|0|0
5.41.116.0/24|39891|25|0|0
5.41.117.0/24|39891|25|0|0
5.41.118.0/24|39891|25|0|0
5.41.119.0/24|39891|25|0|0
5.41.120.0/24|39891|25|0|0
5.41.121.0/24|39891|25|0|0
5.41.122.0/24|39891|25|0|0
5.41.123.0/24|39891|25|0|0
5.41.124.0/24|39891|25|0|0
5.41.125.0/24|39891|25|0|0
5.41.126.0/24|39891|25|0|0
5.41.127.0/24|39891|25|0|0
5.41.128.0/24|39891|25|0|0
5.41.129.0/24|39891|25|0|0
5.41.130.0/24|39891|25|0|0
5.41.131.0/24|39891|25|0|0
5.41.132.0/24|39891|25|0|0
5.41.133.0/24|39891|25|0|0
5.41.134.0/24|39891|25|0|0
5.41.135.0/24|39891|25|0|0
5.41.136.0/24|39891|25|0|0
5.41.137.0/24|39891|25|0|0
5.41.138.0/24|39891|25|0|0
5.41.139.0/24|39891|25|0|0
5.41.140.0/24|39891|25|0|0
5.41.141.0/24|39891|25|0|0
5.41.142.0/24|39891|25|0|0
5.41.143.0/24|39891|25|0|0
5.41.144.0/24|39891|25|0|0
5.41.145.0/24|39891|25|0|0
5.41.146.0/24|39891|25|0|0
5.41.147.0/24|39891|25|0|0
5.41.148.0/24|39891|25|0|0
5.41.149.0/24|39891|25|0|0
5.41.150.0/24|39891|25|0|0
5.41.151.0/24|39891|25|0|0
5.41.152.0/24|39891|25|0|0
5.41.153.0/24|39891|25|0|0
5.41.154.0/24|39891|25|0|0
5.41.155.0/24|39891|25|0|0
5.41.156.0/24|39891|25|0|0
5.41.157.0/24|39891|25|0|0
5.41.158.0/24|39891|25|0|0
5.41.159.0/24|39891|25|0|0
5.41.160.0/24|39891|25|0|0
5.41.161.0/24|39891|25|0|0
5.41.162.0/24|39891|25|0|0
5.41.163.0/24|39891|25|0|0
5.41.164.0/24|39891|25|0|0
5.41.165.0/24|39891|25|0|0
5.41.166.0/24|39891|25|0|0
5.41.167.0/24|39891|25|0|0
5.41.168.0/24|39891|25|0|0
5.41.169.0/24|39891|25|0|0
5.41.170.0/24|39891|25|0|0
5.41.171.0/24|39891|25|0|0
5.41.172.0/24|39891|25|0|0
5.41.173.0/24|39891|25|0|0
5.41.174.0/24|39891|25|0|0
5.41.175.0/24|39891|25|0|0
5.41.176.0/24|39891|25|0|0
5.41.177.0/24|39891|25|0|0
5.41.178.0/24|39891|25|0|0
5.41.179.0/24|39891|25|0|0
5.41.180.0/24|39891|25|0|0
5.41.181.0/24|39891|25|0|0
5.41.182.0/24|39891|25|0|0
5.41.183.0/24|39891|25|0|0
5.41.184.0/24|39891|25|0|0
5.41.185.0/24|39891|25|0|0
5.41.186.0/24|39891|25|0|0
5.41.187.0/24|39891|25|0|0
5.41.188.0/24|39891|25|0|0
5.41.189.0/24|39891|25|0|0
5.41.190.0/24|39891|25|0|0
5.41.191.0/24|39891|25|0|0
5.41.192.0/24|39891|25|0|0
5.41.193.0/24|39891|25|0|0
5.41.194.0/24|39891|25|0|0
5.41.195.0/24|39891|25|0|0
5.41.196.0/24|39891|25|0|0
5.41.197.0/24|39891|25|0|0
5.41.198.0/24|39891|25|0|0
5.41.199.0/24|39891|25|0|0
5.41.200.0/24|39891|25|0|0
5.41.201.0/24|39891|25|0|0
5.41.202.0/24|39891|25|0|0
5.41.203.0/24|39891|25|0|0
5.41.204.0/24|39891|25|0|0
5.41.205.0/24|39891|25|0|0
5.41.206.0/24|39891|25|0|0
5.41.207.0/24|39891|25|0|0
5.41.208.0/24|39891|25|0|0
5.41.209.0/24|39891|25|0|0
5.41.210.0/24|39891|25|0|0
5.41.211.0/24|39891|25|0|0
5.41.212.0/24|39891|25|0|0
5.41.213.0/24|39891|25|0|0
5.41.214.0/24|39891|25|0|0
5.41.215.0/24|39891|25|0|0
5.41.216.0/24|39891|25|0|0
5.41.217.0/24|39891|25|0|0
5.41.218.0/24|39891|25|0|0
5.41.219.0/24|39891|25|0|0
5.41.220.0/24|39891|25|0|0
5.41.221.0/24|39891|25|0|0
5.41.222.0/24|39891|25|0|0
5.41.223.0/24|39891|25|0|0
5.41.224.0/24|39891|25|0|0
5.41.225.0/24|39891|25|0|0
5.41.226.0/24|39891|25|0|0
5.41.227.0/24|39891|25|0|0
5.41.228.0/24|39891|25|0|0
5.41.229.0/24|39891|25|0|0
5.41.230.0/24|39891|25|0|0
5.41.231.0/24|39891|25|0|0
5.41.232.0/24|39891|25|0|0
5.41.233.0/24|39891|25|0|0
5.41.234.0/24|39891|25|0|0
5.41.235.0/24|39891|25|0|0
5.41.236.0/24|39891|25|0|0
5.41.237.0/24|39891|25|0|0
5.41.238.0/24|39891|25|0|0
5.41.239.0/24|39891|25|0|0
5.41.240.0/24|39891|25|0|0
5.41.241.0/24|39891|25|0|0
5.41.242.0/24|39891|25|0|0
5.41.243.0/24|39891|25|0|0
5.41.244.0/24|39891|25|0|0
5.41.245.0/24|39891|25|0|0
5.41.246.0/24|39891|25|0|0
5.41.247.0/24|39891|25|0|0
5.41.248.0/24|39891|25|0|0
5.41.249.0/24|39891|25|0|0
5.41.250.0/24|39891|25|0|0
5.41.251.0/24|39891|25|0|0
5.41.252.0/24|39891|25|0|0
5.41.253.0/24|39891|25|0|0
5.41.254.0/24|39891|25|0|0
5.41.255.0/24|39891|25|0|0
5.42.0.0/18|39493|26|2;3|2
5.42.0.0/24|39493|26|3|1
5.42.64.0/18|39493|26|2;3|2
5.42.128.0/21|8680|20|0|0
5.42.136.0/21|41998|20|0;1|2
5.42.144.0/21|50627|20|0|0
5.42.148.0/22|50627|21|0|0
5.42.152.0/21|58208|20|0|0
5.42.153.0/24|58208|20|0|0
5.42.154.0/24|58208|20|0|0
5.42.160.0/20|57976|23|0|0
5.42.176.0/20|57976|23|0|0
5.42.192.0/22|198802|22|0|0
5.42.192.0/24|198802|23|0|0
5.42.193.0/24|198802|23|0|0
5.42.194.0/23|198802|23|0|0
5.42.194.0/24|198802|23|0|0
5.42.195.0/24|198802|22|0|0
5.42.196.0/24|198802|23|0|0
5.42.197.0/24|198802|23|0|0
5.42.198.0/24|198802|23|0|0
5.42.199.0/24|198802|23|0|0
5.42.200.0/24|198802|23|0|0
5.42.201.0/24|198802|23|0|0
5.42.202.0/24|198802|23|0|0
5.42.203.0/24|198802|23|0|0
5.42.204.0/22|198802|22|0|0
5.42.204.0/24|198802|23|0|0
5.42.205.0/24|198802|23|0|0
5.42.206.0/24|198802|23|0|0
5.42.224.0/19|35753|23|0|0
5.42.224.0/20|35753|22|0|0
5.42.224.0/21|35753|22|0|0
5.42.226.0/24|35753|22|0|0
5.42.231.0/24|35753|22|0|0
5.42.232.0/21|35753|22|0|0
5.42.234.0/23|25233|11|0|0
5.42.237.0/24|35753|22|0|0
5.42.240.0/20|35753|23|0|0
5.42.240.0/21|35753|22|0|0
5.42.240.0/24|35753|22|0|0
5.42.241.0/24|42591|21|0|0
5.42.248.0/21|35753|23|0|0
5.42.255.0/24|35753|22|0|0
5.43.0.0/18|12353|20|0|0
5.43.64.0/18|42560|28|0|0
5.43.128.0/19|48642|23|1;2|2
5.43.160.0/19|34594|28|0;1;2|3
5.43.192.0/19|51407|20|1;5|2
5.43.192.0/23|51407|20|1|1
5.43.194.0/23|51407|20|1;5|2
5.43.196.0/23|51407|20|1;4|2
5.43.198.0/23|51407|20|1|1
5.43.200.0/23|51407|20|1;5|2
5.43.202.0/23|51407|20|1;4|2
5.43.204.0/23|51407|20|1|1
5.43.206.0/23|51407|20|1;5|2
5.43.208.0/23|51407|20|1;5|2
5.43.210.0/23|51407|20|1;5|2
5.43.212.0/23|51407|20|1|1
5.43.214.0/23|51407|20|1;5|2
5.43.216.0/23|51407|20|1|1
5.43.218.0/23|51407|20|1|1
5.43.220.0/23|51407|20|1|1
5.43.222.0/23|51407|20|0;1;5|3
5.43.224.0/21|51248|22|0|0
5.43.232.0/21|29050|21|0|0
5.43.240.0/21|21191|21|0|0
5.43.248.0/21|198830|22|0|0
5.44.0.0/20|39812|26|0;1|2
5.44.16.0/21|13768|22|0|0
5.44.24.0/22|13768|22|0|0
5.44.28.0/22|13768|22|0|0
5.44.32.0/21|197830|23|0|0
5.44.32.0/24|197830|14|0|0
5.44.33.0/24|197830|14|0|0
5.44.36.0/23|197830|14|0|0
5.44.36.0/24|197830|14|0|0
5.44.37.0/24|197830|14|0|0
5.44.38.0/23|197830|14|0|0
5.44.38.0/24|197830|14|0|0
5.44.39.0/24|197830|14|0|0
5.44.40.0/24|5577|21|0|0
5.44.41.0/24|197890|22|0|0
5.44.42.0/24|44676|25|0|0
5.44.43.0/24|202423|21|0|0
5.44.44.0/24|205220|21|0|0
5.44.45.0/24|35415|22|0|0
5.44.46.0/24|44676|25|0|0
5.44.47.0/24|5577|21|0|0
5.44.48.0/24|12772|20|0|0
5.44.49.0/24|12772|22|0;2|2
5.44.50.0/24|12772|20|0|0
5.44.51.0/24|12772|21|0|0
5.44.52.0/24|12772|20|0|0
5.44.53.0/24|12772|20|0|0
5.44.54.0/24|12772|20|0|0
5.44.55.0/24|12772|22|0;3|2
5.44.56.0/24|12772|21|0|0
5.44.57.0/24|12772|22|0;3|2
5.44.58.0/24|21353|20|0|0
5.44.59.0/24|12772|20|0|0
5.44.60.0/24|12772|20|0|0
5.44.61.0/24|12772|21|0;1|2
5.44.62.0/23|12772|20|0|0
5.44.64.0/21|39787|22|0|0
5.44.72.0/21|51088|22|0|0
5.44.79.0/24|60358|22|0|0
5.44.81.0/24|20978|20|0|0
5.44.82.0/24|20978|20|4|1
5.44.83.0/24|20978|20|0|0
5.44.84.0/24|20978|20|0|0
5.44.85.0/24|20978|20|0|0
5.44.86.0/24|20978|20|0|0
5.44.87.0/24|20978|20|0|0
5.44.88.0/21|20978|20|0|0
5.44.96.0/22|45031|20|0|0
5.44.100.0/23|21413|23|1|1
5.44.102.0/23|57739|20|0|0
5.44.104.0/22|21413|23|1|1
5.44.108.0/22|45031|20|0|0
5.44.128.0/21|58185|21|0|0
5.44.130.0/24|58185|20|0|0
5.44.136.0/21|3292|20|0|0
5.44.136.0/24|3292|20|0|0
5.44.148.0/24|60144|23|0|0
5.44.154.0/24|60144|23|0|0
